index,typhoon_name,typhoon_year,event_level,grid_point_id,total_buildings_damaged,total_pop_affected,total_buildings,total_pop,perc_dmg_grid,perc_aff_pop_grid,track_id,wind_speed,track_distance,rainfall_max_6h,rainfall_max_24h,with_coast,coast_length,mean_elev,mean_slope,IWI
1008,DEAN,2007,ADM1,768,1486.4072602088893,3966.0,1170.0,2636.780354870644,1.06855897144632e-05,9.025508833206756e-06,2007225N12331,0.0,369.8505598889118,1.9083333333333328,0.6645833333333333,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1009,NOEL,2007,ADM2,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2007297N18300,12.653425330522,20.137922020295623,2.375,1.4541666666666668,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1010,OLGA,2007,ADM1,768,807.3524717459958,2352.0,1170.0,2636.780354870644,0.0001827826755652,0.0001413998616874,2007345N18298,12.123248779040244,93.32098922364216,8.225,3.735416666666667,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1011,FAY,2008,ADM1,768,82.45325195309019,220.0,1170.0,2636.780354870644,5.927457733691135e-07,5.006585837885745e-07,2008229N18293,16.77958653567889,123.95234852352202,1.0083333333333333,0.5979166666666667,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1012,GUSTAV,2008,ADM1,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2008238N13293,10.550027864111868,144.78907729946013,0.2083333333333333,0.0625,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1013,HANNA,2008,ADM2,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2008241N19303,25.506939624493494,73.72193162780796,9.283333333333331,3.8770833333333337,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1014,IKE,2008,ADM2,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2008245N17323,27.1661791498146,116.65499999999534,11.933333333333335,4.7375,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1015,TOMAS,2010,ADM2,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2010302N09306,21.20826315783745,37.57836501522299,9.491666666666667,4.979166666666667,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1016,EMILY,2011,ADM1,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2011214N15299,9.74188778548595,201.2268387035452,4.691666666666667,1.6583333333333332,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1017,IRENE,2011,ADM1,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2011233N15301,20.93736310361462,166.1304516362474,7.15,2.50625,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1018,ISAAC,2012,ADM1,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2012234N16315,21.43213799921276,86.87980490824052,9.225,4.1875,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1019,SANDY,2012,ADM1,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2012296N14283,10.216959268073754,302.3264278797934,3.5416666666666665,2.15625,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1020,ERIKA,2015,ADM2,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2015237N14315,0.0,568.947125409232,3.083333333333333,1.1145833333333333,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1021,MATTHEW,2016,ADM1,768,772005.21002884,2100439.0,1170.0,2636.780354870644,0.0138259374834234,0.011452303246083,2016273N13300,26.65268977601094,127.41145065661428,6.383333333333334,4.614583333333333,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1022,IRMA,2017,ADM1,768,15025.980805924051,40092.0,1170.0,2636.780354870644,0.0001080198342996,9.123819973296148e-05,2017242N16333,36.01198718580019,171.4633528126703,6.158333333333332,3.8479166666666655,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1023,LAURA,2020,ADM1,768,16556.23820467163,44175.0,1170.0,2636.780354870644,0.0001190206569935,0.0001005299679039,2020233N14313,14.78740554260101,96.6340667114198,5.558333333333334,2.3416666666666663,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1024,ELSA,2021,ADM1,768,0.0,0.0,1170.0,2636.780354870644,0.0,0.0,2021182N09317,4.676706337194759,284.3194032504473,1.9833333333333332,0.5499999999999999,1,13012.344827869898,19.140928937009384,1.29764677220095,32.7
1025,LILI,2002,ADM1,1358,93.69687721942066,250.0,1210.0,0.0,6.96602938788488e-07,0.0,2002265N10315,0.0,445.0246357245223,1.4166666666666667,0.3729166666666666,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1026,IVAN,2004,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2004247N10332,0.0,504.0538539974776,1.0666666666666669,0.4041666666666667,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1027,JEANNE,2004,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2004258N16300,21.80809204154574,32.21498642686998,2.858333333333333,1.4333333333333331,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1028,DENNIS,2005,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2005186N12299,0.0,417.81402368004166,2.3416666666666663,1.0229166666666667,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1029,EMILY,2005,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2005192N11318,0.0,567.715874899798,3.608333333333333,1.1166666666666667,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1030,STAN,2005,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2005275N19274,0.0,1541.6299347593017,0.6416666666666667,0.1604166666666666,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1031,ALPHA,2005,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2005296N16293,11.20968623175184,105.68145750412152,0.75,0.2541666666666667,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1032,ERNESTO,2006,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2006237N13298,0.0,318.9957461125554,4.783333333333333,1.625,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1033,DEAN,2007,ADM1,1358,1486.4072602088893,3966.0,1210.0,0.0,1.1050909020940576e-05,0.0,2007225N12331,0.0,383.53014225035,2.7916666666666665,0.7479166666666667,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1034,NOEL,2007,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2007297N18300,12.088924406560295,141.62538335325968,2.625,1.2958333333333334,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1035,OLGA,2007,ADM1,1358,807.3524717459958,2352.0,1210.0,0.0,0.0001890316559264,0.0,2007345N18298,15.376615226414591,72.42592511572218,11.141666666666667,4.777083333333334,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1036,FAY,2008,ADM1,1358,82.45325195309019,220.0,1210.0,0.0,6.130105861338695e-07,0.0,2008229N18293,11.807455577215093,111.37454866296444,2.025,0.7854166666666668,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1037,GUSTAV,2008,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2008238N13293,7.86096640638859,212.11073124828437,6.125,1.53125,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1038,HANNA,2008,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2008241N19303,21.55794175037484,75.9997883181636,13.158333333333331,7.127083333333334,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1039,IKE,2008,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2008245N17323,23.25340871956324,146.02291119960535,2.091666666666667,1.2854166666666669,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1040,TOMAS,2010,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2010302N09306,14.162667472290847,143.1621135812099,11.041666666666666,4.70625,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1041,EMILY,2011,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2011214N15299,6.763420305047013,268.06819075460413,1.1416666666666666,0.6854166666666667,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1042,IRENE,2011,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2011233N15301,22.01328746704836,121.08196589877323,8.35,3.052083333333333,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1043,ISAAC,2012,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2012234N16315,18.648040099793228,185.5809327374933,5.033333333333334,3.064583333333333,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1044,SANDY,2012,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2012296N14283,0.0,457.0651166293004,3.8333333333333335,2.0458333333333334,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1045,ERIKA,2015,ADM2,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2015237N14315,0.0,423.7122701302978,5.533333333333332,1.414583333333333,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1046,MATTHEW,2016,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2016273N13300,12.7026411397365,282.4937379510578,1.95,1.4854166666666666,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1047,IRMA,2017,ADM1,1358,15025.980805924051,40092.0,1210.0,0.0,0.0001117128200876,0.0,2017242N16333,26.95192337606827,142.76506400662802,8.1,5.227083333333334,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1048,LAURA,2020,ADM1,1358,16556.23820467163,44175.0,1210.0,0.0,0.0001230897392839,0.0,2020233N14313,13.861335631225344,113.07652006171978,7.933333333333333,2.575,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1049,ELSA,2021,ADM1,1358,0.0,0.0,1210.0,0.0,0.0,0.0,2021182N09317,4.832335134319257,295.02761681782306,0.6,0.225,1,5138.699974167608,2.582269933471965,1.0636080811994997,41.9
1050,LILI,2002,ADM1,1332,93.69687721942066,250.0,1247.0,4250.0500377373855,7.179040203878054e-07,9.1702058198711e-07,2002265N10315,0.0,309.9869169186137,2.7416666666666667,1.0125,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1051,IVAN,2004,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2004247N10332,0.0,340.349507175699,3.75,2.5791666666666666,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1052,JEANNE,2004,ADM1,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2004258N16300,14.662766419455524,203.5781376090597,1.625,0.7520833333333333,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1053,DENNIS,2005,ADM1,1332,5664.073219081733,15036.0,1247.0,4250.0500377373855,0.0001286903596162,0.0001652228639918,2005186N12299,12.474699989210054,251.3215680130941,2.991666666666667,2.025,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1054,EMILY,2005,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2005192N11318,0.0,392.9554756776535,2.191666666666667,0.8375,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1055,STAN,2005,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2005275N19274,0.0,1529.8956406387397,1.45,0.4708333333333332,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1056,ALPHA,2005,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2005296N16293,13.970970110960062,35.13288470110979,7.475,2.310416666666667,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1057,ERNESTO,2006,ADM1,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2006237N13298,10.127179685905082,167.80279823552345,7.5,5.495833333333334,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1058,DEAN,2007,ADM1,1332,1486.4072602088893,3966.0,1247.0,4250.0500377373855,1.1388829379432144e-05,1.4547614512643507e-05,2007225N12331,13.389000743001052,207.1098643215035,6.091666666666668,3.0125,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1059,NOEL,2007,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2007297N18300,14.396764236315946,62.64788540678328,8.325000000000001,4.866666666666667,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1060,OLGA,2007,ADM1,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2007345N18298,9.920664979417934,105.46371999064088,1.9583333333333333,1.1854166666666666,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1061,FAY,2008,ADM1,1332,82.45325195309019,220.0,1247.0,4250.0500377373855,6.317555379412687e-07,8.069781121486567e-07,2008229N18293,9.447713072925357,66.47745118977318,9.833333333333334,4.916666666666667,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1062,GUSTAV,2008,ADM1,1332,27917.691947485604,73006.0,1247.0,4250.0500377373855,0.0003167252908232,0.0004127920171786,2008238N13293,19.959982764150983,72.20917614545428,10.908333333333331,7.647916666666667,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1063,HANNA,2008,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2008241N19303,14.07100282077554,235.80971222131663,23.475000000000005,7.720833333333334,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1064,IKE,2008,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2008245N17323,0.0,321.29153324672524,3.866666666666667,1.3625,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1065,TOMAS,2010,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2010302N09306,7.63704143797544,284.2505046637014,7.716666666666666,4.15625,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1066,EMILY,2011,ADM1,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2011214N15299,10.152267441584677,102.06159668185347,7.091666666666668,3.375,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1067,IRENE,2011,ADM1,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2011233N15301,10.219380266690502,285.38582397148747,4.8,1.6104166666666666,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1068,ISAAC,2012,ADM1,1332,3017.6533835637456,8007.0,1247.0,4250.0500377373855,4.4593938069210016e-05,5.7279991070350514e-05,2012234N16315,25.14608082167045,58.73923048088591,12.733333333333334,6.570833333333333,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1069,SANDY,2012,ADM1,1332,75743.918391995,201850.0,1247.0,4250.0500377373855,0.0010602547615226,0.0013559910899637,2012296N14283,0.0,499.65780843731983,15.775,6.358333333333333,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1070,ERIKA,2015,ADM2,1332,0.0,0.0,1247.0,4250.0500377373855,0.0,0.0,2015237N14315,0.0,366.2090849408488,17.016666666666666,5.822916666666667,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1071,MATTHEW,2016,ADM1,1332,772005.21002884,2100439.0,1247.0,4250.0500377373855,0.0147358496084009,0.0184592022438604,2016273N13300,14.556234267586492,272.70500912261,5.883333333333333,3.7625,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1072,IRMA,2017,ADM1,1332,15025.980805924051,40092.0,1247.0,4250.0500377373855,0.0001151288319415,0.0001470607566921,2017242N16333,0.0,316.7890562459317,8.825,2.5625,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1073,LAURA,2020,ADM1,1332,16556.23820467163,44175.0,1247.0,4250.0500377373855,0.0001268536404025,0.0001620375368371,2020233N14313,10.167926087599056,64.48329431603965,36.44166666666667,17.041666666666668,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1074,ELSA,2021,ADM1,1332,1.130102398061,3.0,1247.0,4250.0500377373855,2.567644844698096e-08,3.296545570468364e-08,2021182N09317,12.112574932042737,119.80877100175506,4.033333333333333,1.4729166666666669,1,12320.478914056432,249.2061448270041,10.240126303512096,36.7
1075,LILI,2002,ADM1,996,93.69687721942066,250.0,1262.0,4418.634883882352,7.265395940091503e-07,9.533956298932204e-07,2002265N10315,9.586285621906471,284.6631139172579,5.325,3.1166666666666667,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1076,IVAN,2004,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2004247N10332,12.873904925204728,300.1153972432053,4.091666666666667,2.6625,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1077,JEANNE,2004,ADM1,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2004258N16300,12.018892132881644,235.57455433991967,7.875000000000001,2.685416666666667,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1078,DENNIS,2005,ADM1,996,5664.073219081733,15036.0,1262.0,4418.634883882352,0.0001302383591304,0.0001717766859135,2005186N12299,15.825294102642829,215.69841235211976,13.916666666666666,5.091666666666666,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1079,EMILY,2005,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2005192N11318,0.0,369.78982917236976,0.3,0.09375,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1080,STAN,2005,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2005275N19274,0.0,1441.1556944966885,1.2333333333333334,0.3166666666666667,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1081,ALPHA,2005,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2005296N16293,10.569938443588471,70.70380553295625,6.65,2.2,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1082,ERNESTO,2006,ADM1,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2006237N13298,11.175731893495,115.85234967650024,7.266666666666667,4.3875,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1083,DEAN,2007,ADM1,996,1486.4072602088893,3966.0,1262.0,4418.634883882352,1.152582411936116e-05,1.512466827262605e-05,2007225N12331,17.290178493211197,187.8988578643428,3.233333333333334,1.8354166666666665,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1084,NOEL,2007,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2007297N18300,13.420042829644858,12.88961664702206,7.641666666666667,3.779166666666667,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1085,OLGA,2007,ADM1,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2007345N18298,8.277986667640603,106.80535149120004,3.6666666666666665,1.15,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1086,FAY,2008,ADM1,996,82.45325195309019,220.0,1262.0,4418.634883882352,6.393548427280523e-07,8.38988154306034e-07,2008229N18293,9.224390234266616,71.49200579843476,5.183333333333333,2.222916666666667,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1087,GUSTAV,2008,ADM1,996,27917.691947485604,73006.0,1262.0,4418.634883882352,0.0003205351379462,0.0004291660546812,2008238N13293,26.980363254017792,14.801361780017142,24.641666666666666,12.96875,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1088,HANNA,2008,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2008241N19303,13.831732396401266,229.44241073331145,26.133333333333336,9.795833333333334,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1089,IKE,2008,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2008245N17323,0.0,317.0679417061918,10.475,3.779166666666667,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1090,TOMAS,2010,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2010302N09306,10.81903651491037,224.5831956757009,8.258333333333333,5.1625000000000005,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1091,EMILY,2011,ADM1,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2011214N15299,10.197394533721006,64.14002925683334,7.316666666666666,4.11875,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1092,IRENE,2011,ADM1,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2011233N15301,0.0,323.85740734157247,1.575,0.6333333333333334,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1093,ISAAC,2012,ADM1,996,3017.6533835637456,8007.0,1262.0,4418.634883882352,4.513035272120533e-05,5.955209102118333e-05,2012234N16315,22.52172107223029,7.0843885306155485,21.625,11.58125,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1094,SANDY,2012,ADM1,996,75743.918391995,201850.0,1262.0,4418.634883882352,0.0010730084274591,0.0014097785859334,2012296N14283,0.0,415.99045289944826,8.291666666666666,4.402083333333334,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1095,ERIKA,2015,ADM2,996,0.0,0.0,1262.0,4418.634883882352,0.0,0.0,2015237N14315,0.0,454.0853118390879,18.60833333333333,5.320833333333334,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1096,MATTHEW,2016,ADM1,996,772005.21002884,2100439.0,1262.0,4418.634883882352,0.0149131052171627,0.0191914152160862,2016273N13300,21.54040946178331,184.063918028526,9.441666666666666,4.864583333333333,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1097,IRMA,2017,ADM1,996,15025.980805924051,40092.0,1262.0,4418.634883882352,0.000116513701612,0.0001528941503747,2017242N16333,0.0,341.0787562927349,5.675,1.5541666666666665,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1098,LAURA,2020,ADM1,996,16556.23820467163,44175.0,1262.0,4418.634883882352,0.0001283795462614,0.0001684650078021,2020233N14313,9.682208645983746,80.12341620823244,38.016666666666666,13.297916666666666,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1099,ELSA,2021,ADM1,996,1.130102398061,3.0,1262.0,4418.634883882352,2.5985307089085783e-08,3.4273081786430084e-08,2021182N09317,13.483630349011236,99.93563279324964,10.383333333333336,3.2583333333333333,1,13237.906706524189,17.47392208469855,1.7572715880403005,36.7
1100,LILI,2002,ADM1,977,93.69687721942066,250.0,1285.0,1770.0555226806516,7.397808068952124e-07,3.819195847449942e-07,2002265N10315,0.0,370.72620805287534,0.4333333333333333,0.1229166666666666,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1101,IVAN,2004,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2004247N10332,0.0,484.5919348250468,5.566666666666666,1.5479166666666666,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1102,JEANNE,2004,ADM1,977,119832.97284775166,315594.0,1285.0,1770.0555226806516,0.0068344324072068,0.0035746523404634,2004258N16300,15.783835769059769,41.925664055398144,2.95,1.3145833333333334,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1103,DENNIS,2005,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2005186N12299,0.0,369.56417620242127,1.5166666666666666,0.8083333333333335,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1104,EMILY,2005,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2005192N11318,0.0,571.9757367694949,0.875,0.3083333333333333,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1105,STAN,2005,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2005275N19274,0.0,1444.4066578608551,1.2666666666666666,0.325,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1106,ALPHA,2005,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2005296N16293,11.53015016560992,9.707710662044205,8.991666666666667,2.5791666666666666,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1107,ERNESTO,2006,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2006237N13298,6.76663571659047,289.9656019868457,1.4833333333333334,0.8666666666666667,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1108,DEAN,2007,ADM1,977,1486.4072602088893,3966.0,1285.0,1770.0555226806516,1.1735882720585653e-05,6.058772292394588e-06,2007225N12331,0.0,393.3018158810032,2.066666666666667,0.6416666666666667,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1109,NOEL,2007,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2007297N18300,12.963509785847736,71.07757491364528,2.9000000000000004,1.2854166666666669,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1110,OLGA,2007,ADM1,977,807.3524717459958,2352.0,1285.0,1770.0555226806516,0.0002007484941037,9.492091581455947e-05,2007345N18298,12.93581098811542,104.26002718202209,3.133333333333333,1.7145833333333331,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1111,FAY,2008,ADM1,977,82.45325195309019,220.0,1285.0,1770.0555226806516,6.51007110067787e-07,3.360892345755949e-07,2008229N18293,14.659228658619051,139.42970187369085,0.6750000000000002,0.31875,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1112,GUSTAV,2008,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2008238N13293,9.287102700949475,181.3688761793728,3.408333333333333,0.8770833333333333,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1113,HANNA,2008,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2008241N19303,25.896591900984284,27.2695246181563,6.358333333333333,4.84375,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1114,IKE,2008,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2008245N17323,28.931156874333457,106.20895303953264,8.741666666666665,3.4395833333333337,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1115,TOMAS,2010,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2010302N09306,20.785964331182885,60.05776136427053,3.85,2.4875000000000003,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1116,EMILY,2011,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2011214N15299,8.348143971313744,244.61209809937,1.425,0.4416666666666666,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1117,IRENE,2011,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2011233N15301,23.91093939449997,130.01719578610005,4.6,2.864583333333333,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1118,ISAAC,2012,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2012234N16315,19.91815064812722,134.48420536970477,4.7250000000000005,2.097916666666667,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1119,SANDY,2012,ADM1,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2012296N14283,0.0,351.76759723968047,2.1416666666666666,1.5854166666666665,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1120,ERIKA,2015,ADM2,977,0.0,0.0,1285.0,1770.0555226806516,0.0,0.0,2015237N14315,0.0,525.8799763591239,5.333333333333333,1.5354166666666669,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1121,MATTHEW,2016,ADM1,977,772005.21002884,2100439.0,1285.0,1770.0555226806516,0.0151848971505975,0.0076878654570897,2016273N13300,19.860539674317163,183.16995104392245,3.233333333333333,2.4916666666666667,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
1122,IRMA,2017,ADM1,977,15025.980805924051,40092.0,1285.0,1770.0555226806516,0.0001186371684401,6.124767996638522e-05,2017242N16333,36.27376090161618,143.12860533474452,2.391666666666667,1.70625,1,10488.05895204701,29.505160334865447,1.6108539203198258,32.7
